codigo,nombre,cantidad_movimientos,monto_total,grupo_sugerido,confianza,observaciones
30003003-2-C0098-06-015,RESULTADO DEL EJERCICIO,2,47374.74,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0103,RESULTADO DEL EJERCICIO,2,482.04,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0111,RESULTADO DEL EJERCICIO,2,0.02,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0112,RESULTADO DEL EJERCICIO,2,274.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0113,RESULTADO DEL EJERCICIO,2,274.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0114,RESULTADO DEL EJERCICIO,2,274.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0115,RESULTADO DEL EJERCICIO,2,274.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0116,RESULTADO DEL EJERCICIO,2,274.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0117,RESULTADO DEL EJERCICIO,2,274.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0118,RESULTADO DEL EJERCICIO,2,274.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0119,RESULTADO DEL EJERCICIO,2,274.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0120,RESULTADO DEL EJERCICIO,2,274.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0121,RESULTADO DEL EJERCICIO,2,274.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0134,RESULTADO DEL EJERCICIO,2,1339.1,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0137,RESULTADO DEL EJERCICIO,2,3191.12,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0139,RESULTADO DEL EJERCICIO,2,729.46,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0142,RESULTADO DEL EJERCICIO,2,731586.36,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0145,RESULTADO DEL EJERCICIO,2,729.46,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0146,RESULTADO DEL EJERCICIO,2,729.46,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0147,RESULTADO DEL EJERCICIO,2,214653.98,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-2-C0148,RESULTADO DEL EJERCICIO,2,638.22,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-06-038,RESULTADO DEL EJERCICIO,2,34000.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0006,RESULTADO DEL EJERCICIO,2,9702.48,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0017,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0019,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0031,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0038,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0042,RESULTADO DEL EJERCICIO,2,251586.2,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0049,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0061,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0074,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0087,RESULTADO DEL EJERCICIO,2,640000.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0104,RESULTADO DEL EJERCICIO,2,155172.4,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0106,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0107,RESULTADO DEL EJERCICIO,2,182122.56,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0109,RESULTADO DEL EJERCICIO,2,208.52,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0135,RESULTADO DEL EJERCICIO,2,22590.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0140,RESULTADO DEL EJERCICIO,2,239586.2,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-3-C0143,RESULTADO DEL EJERCICIO,2,362068.96,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0004-07-020,RESULTADO DEL EJERCICIO,2,45560.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0005-07-020,RESULTADO DEL EJERCICIO,2,143342.42,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0006,RESULTADO DEL EJERCICIO,2,40519.54,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0012,RESULTADO DEL EJERCICIO,2,47677.58,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0012-05,RESULTADO DEL EJERCICIO,2,611298.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0013,RESULTADO DEL EJERCICIO,2,163.64,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0014-10-033,RESULTADO DEL EJERCICIO,2,106896.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0017,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0019,RESULTADO DEL EJERCICIO,2,16002707.74,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0020-07-020,RESULTADO DEL EJERCICIO,2,9848.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0020-07-029,RESULTADO DEL EJERCICIO,2,241.38,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0026-07-020,RESULTADO DEL EJERCICIO,2,17600.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0026-08-022,RESULTADO DEL EJERCICIO,2,302.42,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0027-01-023,RESULTADO DEL EJERCICIO,2,103.02,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0027-07-020,RESULTADO DEL EJERCICIO,2,62200.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0027-07-029,RESULTADO DEL EJERCICIO,2,88896.3,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0027-08-022,RESULTADO DEL EJERCICIO,2,12.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0028,RESULTADO DEL EJERCICIO,2,451223.26,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0028-07-020,RESULTADO DEL EJERCICIO,2,600.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0028-07-021,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0028-07-029,RESULTADO DEL EJERCICIO,2,55015.18,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0028-08-022,RESULTADO DEL EJERCICIO,2,2357.84,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0029,RESULTADO DEL EJERCICIO,2,27293.84,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0032-07-021,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0043,RESULTADO DEL EJERCICIO,2,69827.58,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0061,RESULTADO DEL EJERCICIO,2,347885.44,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0061-07-020,RESULTADO DEL EJERCICIO,2,65199.82,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0061-07-021,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0061-09-023,RESULTADO DEL EJERCICIO,2,292800.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0062-07-020,RESULTADO DEL EJERCICIO,2,316.26,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0062-07-021,RESULTADO DEL EJERCICIO,2,172.88,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0062-07-029,RESULTADO DEL EJERCICIO,2,634489.72,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0063-07-020,RESULTADO DEL EJERCICIO,2,1093089.94,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0063-07-021,RESULTADO DEL EJERCICIO,2,379664.1,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0063-07-029,RESULTADO DEL EJERCICIO,2,91716.52,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0063-09-029,RESULTADO DEL EJERCICIO,2,109366.44,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0072,RESULTADO DEL EJERCICIO,2,91341.04,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0072-07-021,RESULTADO DEL EJERCICIO,2,0.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0098-08-022,RESULTADO DEL EJERCICIO,2,543.1,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0136,RESULTADO DEL EJERCICIO,2,49811.96,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
30003003-C0142,RESULTADO DEL EJERCICIO,2,12840.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
21102003,SCOTIABANK A LARGO PLAZO,2,0.0,banco,alta,Nombre contiene institución bancaria conocida. Fuentes: cuenta_contable
60001116--03-005-,SERVICIO LAVANDERIA,2,361.28,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001096--06-024-,SERVICIOS ADMINISTRATIVOS,2,139498.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001096--07-029-,SERVICIOS ADMINISTRATIVOS,2,15000.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001084--06-024-,SISTEMAS Y SOFWARE,2,400.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001084--06-040-,SISTEMAS Y SOFWARE,2,52941.6,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50005001-01-001,SUELDOS - MOI,2,710385.94,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
60001001-06-017,SUELDOS Y SALARIOS GO,2,3966.62,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
60001001-07-022,SUELDOS Y SALARIOS GO,2,3700.0,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
60001053--01-027-,"TELEFONO, FAX",2,4858.6,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001054--06-039-,"TENENCIA, PERMISOS Y DERECHOS",2,23888.0,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
TPA100922M,TERMINALES DEL PUERTO AEREO SA DE CV,2,1400.0,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
10901013,TERRENO,2,5950136.64,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
TTN0807224,TRANSPORTACION TERRESTRE NUEVA IMAGEN AC,2,1200.0,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
60001002-06-017,VACACIONES GO,2,4303.52,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001002-06-024,VACACIONES GO,2,57076.9,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001002-06-040,VACACIONES GO,2,4333.34,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001108--01-036-,VALIDACIONES Y CALIBRACIONES,2,6352.5,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001005-3-C0003,VENTAS LINEAS PROPIAS 0%,2,200.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001004-1-C0100,VENTAS LINEAS PROPIAS 16%,2,1042907.04,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001004-2-,VENTAS LINEAS PROPIAS 16%,2,862.06,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001004-2-C0075,VENTAS LINEAS PROPIAS 16%,2,59233.2,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001004-2-C0129,VENTAS LINEAS PROPIAS 16%,2,1336.2,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
